369	325.473
370	325.248
371	325.073
372	324.927
373	324.803
374	324.693
375	324.594
376	324.503
377	324.419
378	324.339
379	324.263
380	324.191
381	324.124
382	324.067
383	324.027
384	323.841
385	323.877
386	323.929
387	323.988
388	324.05
389	324.114
390	324.18
391	324.247
392	324.316
393	324.388
394	324.463
395	324.544
396	324.632
397	324.73
398	324.844
399	324.984
400	325.174
401	325.458
402	325.941
403	326.852
404	327.889
405	328.429
406	328.737
407	328.933
408	329.064
409	329.142
410	329.147
411	328.998
412	328.472
413	328.215
414	328.693
415	330.201
416	333.986
417	335.591
418	336.325
419	336.663
420	336.686
421	336.067
422	335.756
423	335.629
424	335.451
425	335.096
426	334.407
427	333.078
428	330.443
429	328.118
430	326.895
431	326.202
432	325.772
433	325.478
434	325.26
435	325.087
436	324.942
437	324.818
438	324.707
439	324.606
440	324.514
441	324.428
442	324.346
443	324.269
444	324.196
445	324.128
446	324.07
447	324.03
448	323.84
449	323.876
450	323.928
451	323.988
452	324.051
453	324.117
454	324.184
455	324.253
456	324.324
457	324.398
458	324.477
459	324.561
460	324.653
461	324.757
462	324.877
463	325.027
464	325.229
465	325.532
466	326.044
467	327.02
468	328.134
469	328.705
470	329.03
471	329.233
472	329.364
473	329.431
474	329.404
475	329.184
476	328.502
477	328.13
478	328.614
479	330.265
480	334.371
481	336.127
482	336.893
483	337.182
484	337.066
485	336.187
486	335.689
487	335.466
488	335.243
489	334.877
490	334.201
491	332.902
492	330.31
493	328.03
494	326.844
495	326.176
496	325.762
497	325.478
498	325.266
499	325.096
500	324.953
501	324.828
502	324.717
503	324.616
504	324.522
505	324.435
506	324.352
507	324.274
508	324.2
509	324.131
510	324.072
511	324.032
512	323.838
513	323.874
514	323.927
515	323.988
516	324.052
517	324.118
518	324.187
519	324.258
520	324.331
521	324.408
522	324.489
523	324.577
524	324.673
525	324.781
526	324.909
527	325.067
528	325.281
529	325.596
530	326.109
531	327.013
532	328.027
533	328.592
534	328.928
535	329.14
536	329.274
537	329.34
538	329.308
539	329.093
540	328.499
541	328.167
542	328.573
543	330.022
544	333.726
545	335.28
546	335.966
547	336.253
548	336.243
549	335.653
550	335.334
551	335.174
552	334.972
553	334.62
554	333.967
555	332.705
556	330.164
557	327.934
558	326.786
559	326.145
560	325.748
561	325.474
562	325.268
563	325.101
564	324.96
565	324.836
566	324.724
567	324.622
568	324.528
569	324.44
570	324.356
571	324.277
572	324.202
573	324.133
574	324.074
575	324.033
576	323.836
577	323.873
578	323.926
579	323.987
580	324.052
581	324.12
582	324.189
583	324.261
584	324.336
585	324.415
586	324.499
587	324.59
588	324.689
589	324.803
590	324.937
591	325.105
592	325.333
593	325.671
594	326.213
595	327.146
596	328.186
597	328.781
598	329.138
599	329.365
600	329.508
601	329.579
602	329.555
603	329.354
604	328.783
605	328.415
606	328.623
607	329.481
608	331.42
609	332.384
610	332.878
611	333.188
612	333.525
613	334.262
614	334.608
615	334.643
616	334.506
617	334.189
618	333.577
619	332.382
620	329.936
621	327.796
622	326.71
623	326.105
624	325.728
625	325.466
626	325.266
627	325.102
628	324.963
629	324.839
630	324.728
631	324.626
632	324.532
633	324.443
634	324.359
635	324.279
636	324.204
637	324.134
638	324.075
639	324.034
640	323.834
641	323.871
642	323.924
643	323.986
644	324.051
645	324.12
646	324.19
647	324.264
648	324.34
649	324.421
650	324.507
651	324.6
652	324.703
653	324.821
654	324.962
655	325.142
656	325.391
657	325.767
658	326.388
659	327.461
660	328.657
661	329.341
662	329.744
663	329.993
664	330.15
665	330.234
666	330.227
667	330.058
668	329.534
669	329.142
670	329.146
671	329.453
672	330.186
673	330.587
674	330.857
675	331.132
676	331.628
677	332.908
678	333.565
679	333.714
680	333.625
681	333.346
682	332.798
683	331.73
684	329.512
685	327.577
686	326.604
687	326.054
688	325.703
689	325.454
690	325.26
691	325.101
692	324.963
693	324.84
694	324.73
695	324.628
696	324.533
697	324.444
698	324.36
699	324.28
700	324.204
701	324.134
702	324.074
703	324.034
704	323.832
705	323.869
706	323.922
707	323.984
708	324.05
709	324.119
710	324.19
711	324.265
712	324.342
713	324.424
714	324.512
715	324.607
716	324.713
717	324.835
718	324.983
719	325.175
720	325.448
721	325.883
722	326.647
723	328.103
724	329.76
725	330.616
726	331.086
727	331.366
728	331.54
729	331.642
730	331.666
731	331.567
732	331.229
733	330.929
734	330.773
735	330.544
736	329.936
737	329.775
738	329.809
739	329.972
740	330.356
741	331.29
742	331.796
743	331.916
744	331.832
745	331.584
746	331.12
747	330.279
748	328.679
749	327.258
750	326.474
751	325.997
752	325.676
753	325.44
754	325.253
755	325.096
756	324.96
757	324.839
758	324.728
759	324.627
760	324.532
761	324.443
762	324.359
763	324.278
764	324.203
765	324.133
766	324.073
767	324.032
768	323.829
769	323.866
770	323.919
771	323.981
772	324.047
773	324.117
774	324.189
775	324.264
776	324.342
777	324.425
778	324.514
779	324.611
780	324.719
781	324.845
782	324.998
783	325.199
784	325.494
785	325.98
786	326.888
787	328.776
788	330.962
789	331.992
790	332.526
791	332.832
792	333.023
793	333.143
794	333.202
795	333.188
796	333.096
797	332.956
798	332.72
799	332.081
800	330.168
801	329.564
802	329.418
803	329.459
804	329.628
805	329.922
806	330.103
807	330.126
808	330.019
809	329.784
810	329.386
811	328.756
812	327.844
813	326.98
814	326.371
815	325.953
816	325.654
817	325.427
818	325.244
819	325.089
820	324.955
821	324.834
822	324.725
823	324.624
824	324.529
825	324.44
826	324.356
827	324.276
828	324.2
829	324.13
830	324.07
831	324.03
832	323.825
833	323.862
834	323.916
835	323.977
836	324.044
837	324.113
838	324.186
839	324.261
840	324.34
841	324.424
842	324.513
843	324.611
844	324.721
845	324.848
846	325.004
847	325.21
848	325.513
849	326.014
850	326.953
851	328.895
852	331.143
853	332.208
854	332.76
855	333.078
856	333.279
857	333.413
858	333.499
859	333.538
860	333.54
861	333.483
862	333.29
863	332.683
864	330.816
865	330.219
866	330.052
867	330.041
868	330.098
869	330.182
870	330.218
871	330.173
872	330.037
873	329.789
874	329.385
875	328.751
876	327.835
877	326.967
878	326.358
879	325.94
880	325.642
881	325.416
882	325.234
883	325.081
884	324.947
885	324.827
886	324.718
887	324.618
888	324.524
889	324.435
890	324.351
891	324.271
892	324.196
893	324.126
894	324.066
895	324.026
896	323.821
897	323.857
898	323.911
899	323.973
900	324.039
901	324.109
902	324.181
903	324.256
904	324.336
905	324.42
906	324.51
907	324.608
908	324.718
909	324.846
910	325.002
911	325.206
912	325.503
913	325.983
914	326.845
915	328.517
916	330.425
917	331.395
918	331.921
919	332.234
920	332.438
921	332.582
922	332.686
923	332.761
924	332.816
925	332.843
926	332.819
927	332.679
928	332.297
929	332.151
930	332.118
931	332.127
932	332.148
933	332.159
934	332.133
935	332.049
936	331.884
937	331.602
938	331.122
939	330.269
940	328.653
941	327.22
942	326.434
943	325.958
944	325.64
945	325.408
946	325.224
947	325.07
948	324.937
949	324.818
950	324.71
951	324.61
952	324.516
953	324.428
954	324.344
955	324.265
956	324.19
957	324.12
958	324.061
959	324.021
960	323.816
961	323.852
962	323.905
963	323.967
964	324.033
965	324.102
966	324.174
967	324.25
968	324.329
969	324.413
970	324.503
971	324.601
972	324.711
973	324.837
974	324.991
975	325.192
976	325.476
977	325.923
978	326.692
979	328.103
980	329.696
981	330.554
982	331.042
983	331.342
984	331.545
985	331.694
986	331.811
987	331.911
988	332.006
989	332.113
990	332.274
991	332.606
992	333.504
993	333.822
994	333.953
995	334.013
996	334.034
997	334.023
998	333.971
999	333.863
1000	333.675
1001	333.354
1002	332.785
1003	331.702
1004	329.46
1005	327.508
1006	326.532
1007	325.986
1008	325.642
1009	325.399
1010	325.212
1011	325.057
1012	324.924
1013	324.806
1014	324.698
1015	324.599
1016	324.506
1017	324.419
1018	324.336
1019	324.257
1020	324.182
1021	324.114
1022	324.055
1023	324.015
1024	323.809
1025	323.846
1026	323.898
1027	323.96
1028	324.025
1029	324.094
1030	324.166
1031	324.241
1032	324.32
1033	324.403
1034	324.493
1035	324.59
1036	324.699
1037	324.824
1038	324.975
1039	325.169
1040	325.442
1041	325.863
1042	326.577
1043	327.884
1044	329.362
1045	330.157
1046	330.616
1047	330.905
1048	331.104
1049	331.255
1050	331.381
1051	331.497
1052	331.622
1053	331.789
1054	332.072
1055	332.649
1056	333.963
1057	334.521
1058	334.764
1059	334.869
1060	334.901
1061	334.886
1062	334.823
1063	334.703
1064	334.497
1065	334.146
1066	333.516
1067	332.307
1068	329.839
1069	327.684
1070	326.6
1071	326.004
1072	325.638
1073	325.387
1074	325.196
1075	325.041
1076	324.909
1077	324.791
1078	324.684
1079	324.586
1080	324.494
1081	324.408
1082	324.325
1083	324.247
1084	324.173
1085	324.105
1086	324.047
1087	324.007
1088	323.802
1089	323.838
1090	323.891
1091	323.951
1092	324.017
1093	324.085
1094	324.156
1095	324.231
1096	324.309
1097	324.391
1098	324.479
1099	324.576
1100	324.683
1101	324.805
1102	324.953
1103	325.141
1104	325.404
1105	325.808
1106	326.492
1107	327.754
1108	329.184
1109	329.947
1110	330.387
1111	330.666
1112	330.862
1113	331.014
1114	331.144
1115	331.271
1116	331.416
1117	331.621
1118	331.97
1119	332.66
1120	334.128
1121	334.797
1122	335.103
1123	335.237
1124	335.281
1125	335.267
1126	335.201
1127	335.074
1128	334.858
1129	334.488
1130	333.824
1131	332.556
1132	330
1133	327.765
1134	326.629
1135	326.005
1136	325.625
1137	325.368
1138	325.176
1139	325.021
1140	324.889
1141	324.773
1142	324.668
1143	324.571
1144	324.48
1145	324.394
1146	324.313
1147	324.236
1148	324.163
1149	324.095
1150	324.038
1151	323.998
1152	323.794
1153	323.83
1154	323.882
1155	323.942
1156	324.006
1157	324.074
1158	324.145
1159	324.218
1160	324.295
1161	324.376
1162	324.463
1163	324.558
1164	324.663
1165	324.782
1166	324.926
1167	325.109
1168	325.363
1169	325.754
1170	326.421
1171	327.66
1172	329.066
1173	329.81
1174	330.237
1175	330.509
1176	330.7
1177	330.851
1178	330.984
1179	331.116
1180	331.273
1181	331.498
1182	331.882
1183	332.623
1184	334.151
1185	334.869
1186	335.207
1187	335.359
1188	335.411
1189	335.4
1190	335.333
1191	335.204
1192	334.983
1193	334.605
1194	333.926
1195	332.633
1196	330.045
1197	327.779
1198	326.622
1199	325.986
1200	325.601
1201	325.342
1202	325.15
1203	324.997
1204	324.866
1205	324.752
1206	324.648
1207	324.552
1208	324.463
1209	324.379
1210	324.299
1211	324.223
1212	324.151
1213	324.084
1214	324.027
1215	323.988
1216	323.785
1217	323.82
1218	323.872
1219	323.931
1220	323.995
1221	324.062
1222	324.131
1223	324.204
1224	324.279
1225	324.359
1226	324.444
1227	324.537
1228	324.639
1229	324.755
1230	324.894
1231	325.071
1232	325.318
1233	325.698
1234	326.351
1235	327.574
1236	328.964
1237	329.694
1238	330.11
1239	330.374
1240	330.561
1241	330.709
1242	330.841
1243	330.975
1244	331.137
1245	331.372
1246	331.77
1247	332.531
1248	334.083
1249	334.821
1250	335.173
1251	335.334
1252	335.391
1253	335.382
1254	335.317
1255	335.188
1256	334.968
1257	334.589
1258	333.908
1259	332.611
1260	330.017
1261	327.745
1262	326.584
1263	325.948
1264	325.564
1265	325.308
1266	325.118
1267	324.967
1268	324.84
1269	324.727
1270	324.626
1271	324.532
1272	324.444
1273	324.362
1274	324.283
1275	324.208
1276	324.137
1277	324.072
1278	324.015
1279	323.977
1280	323.775
1281	323.81
1282	323.861
1283	323.919
1284	323.982
1285	324.048
1286	324.116
1287	324.187
1288	324.262
1289	324.34
1290	324.423
1291	324.513
1292	324.612
1293	324.724
1294	324.858
1295	325.028
1296	325.266
1297	325.634
1298	326.272
1299	327.479
1300	328.852
1301	329.566
1302	329.971
1303	330.225
1304	330.406
1305	330.549
1306	330.679
1307	330.812
1308	330.974
1309	331.209
1310	331.61
1311	332.374
1312	333.93
1313	334.671
1314	335.026
1315	335.189
1316	335.248
1317	335.241
1318	335.178
1319	335.052
1320	334.836
1321	334.464
1322	333.792
1323	332.506
1324	329.925
1325	327.667
1326	326.518
1327	325.891
1328	325.515
1329	325.264
1330	325.08
1331	324.933
1332	324.809
1333	324.699
1334	324.6
1335	324.509
1336	324.423
1337	324.342
1338	324.265
1339	324.192
1340	324.122
1341	324.058
1342	324.002
1343	323.965
1344	323.765
1345	323.799
1346	323.849
1347	323.906
1348	323.968
1349	324.033
1350	324.1
1351	324.169
1352	324.242
1353	324.318
1354	324.399
1355	324.486
1356	324.581
1357	324.689
1358	324.817
1359	324.979
1360	325.205
1361	325.558
1362	326.175
1363	327.356
1364	328.703
1365	329.396
1366	329.784
1367	330.026
1368	330.198
1369	330.335
1370	330.46
1371	330.588
1372	330.745
1373	330.975
1374	331.367
1375	332.119
1376	333.661
1377	334.391
1378	334.738
1379	334.898
1380	334.956
1381	334.949
1382	334.89
1383	334.77
1384	334.563
1385	334.205
1386	333.555
1387	332.3
1388	329.758
1389	327.537
1390	326.418
1391	325.813
1392	325.451
1393	325.211
1394	325.035
1395	324.893
1396	324.774
1397	324.668
1398	324.572
1399	324.483
1400	324.4
1401	324.321
1402	324.246
1403	324.174
1404	324.106
1405	324.043
1406	323.988
1407	323.951
1408	323.753
1409	323.786
1410	323.835
1411	323.892
1412	323.953
1413	324.016
1414	324.082
1415	324.15
1416	324.22
1417	324.294
1418	324.372
1419	324.456
1420	324.547
1421	324.65
1422	324.77
1423	324.922
1424	325.133
1425	325.463
1426	326.045
1427	327.178
1428	328.475
1429	329.13
1430	329.492
1431	329.718
1432	329.878
1433	330.007
1434	330.124
1435	330.245
1436	330.393
1437	330.609
1438	330.979
1439	331.696
1440	333.193
1441	333.89
1442	334.217
1443	334.366
1444	334.42
1445	334.413
1446	334.357
1447	334.245
1448	334.053
1449	333.721
1450	333.112
1451	331.923
1452	329.47
1453	327.335
1454	326.277
1455	325.711
1456	325.374
1457	325.149
1458	324.983
1459	324.849
1460	324.735
1461	324.634
1462	324.541
1463	324.456
1464	324.375
1465	324.298
1466	324.225
1467	324.155
1468	324.088
1469	324.026
1470	323.973
1471	323.936
1472	323.74
1473	323.773
1474	323.821
1475	323.877
1476	323.936
1477	323.998
1478	324.062
1479	324.128
1480	324.197
1481	324.268
1482	324.344
1483	324.424
1484	324.511
1485	324.607
1486	324.719
1487	324.859
1488	325.049
1489	325.342
1490	325.86
1491	326.89
1492	328.075
1493	328.659
1494	328.98
1495	329.183
1496	329.328
1497	329.446
1498	329.554
1499	329.665
1500	329.799
1501	329.991
1502	330.318
1503	330.958
1504	332.336
1505	332.956
1506	333.243
1507	333.372
1508	333.418
1509	333.41
1510	333.358
1511	333.257
1512	333.086
1513	332.792
1514	332.256
1515	331.201
1516	328.961
1517	327.022
1518	326.083
1519	325.582
1520	325.282
1521	325.079
1522	324.925
1523	324.801
1524	324.693
1525	324.596
1526	324.508
1527	324.426
1528	324.348
1529	324.273
1530	324.202
1531	324.134
1532	324.069
1533	324.008
1534	323.956
1535	323.921
1536	323.726
1537	323.759
1538	323.806
1539	323.86
1540	323.919
1541	323.979
1542	324.041
1543	324.106
1544	324.172
1545	324.241
1546	324.313
1547	324.389
1548	324.471
1549	324.562
1550	324.665
1551	324.789
1552	324.952
1553	325.193
1554	325.598
1555	326.382
1556	327.282
1557	327.735
1558	327.996
1559	328.167
1560	328.294
1561	328.4
1562	328.497
1563	328.596
1564	328.711
1565	328.87
1566	329.126
1567	329.61
1568	330.642
1569	331.107
1570	331.326
1571	331.426
1572	331.46
1573	331.451
1574	331.404
1575	331.316
1576	331.171
1577	330.93
1578	330.508
1579	329.702
1580	328.017
1581	326.554
1582	325.832
1583	325.43
1584	325.178
1585	325.001
1586	324.863
1587	324.748
1588	324.648
1589	324.557
1590	324.473
1591	324.394
1592	324.319
1593	324.247
1594	324.178
1595	324.112
1596	324.048
1597	323.989
1598	323.938
1599	323.904
1600	323.712
1601	323.743
1602	323.79
1603	323.843
1604	323.9
1605	323.958
1606	324.019
1607	324.081
1608	324.145
1609	324.212
1610	324.281
1611	324.353
1612	324.431
1613	324.514
1614	324.607
1615	324.716
1616	324.85
1617	325.029
1618	325.285
1619	325.654
1620	326.048
1621	326.323
1622	326.512
1623	326.649
1624	326.757
1625	326.85
1626	326.936
1627	327.022
1628	327.117
1629	327.237
1630	327.407
1631	327.669
1632	328.044
1633	328.288
1634	328.424
1635	328.49
1636	328.511
1637	328.499
1638	328.457
1639	328.383
1640	328.266
1641	328.085
1642	327.798
1643	327.336
1644	326.638
1645	325.986
1646	325.551
1647	325.267
1648	325.069
1649	324.919
1650	324.797
1651	324.693
1652	324.6
1653	324.515
1654	324.435
1655	324.36
1656	324.288
1657	324.219
1658	324.152
1659	324.088
1660	324.027
1661	323.969
1662	323.919
1663	323.885
1664	323.697
1665	323.728
1666	323.773
1667	323.825
1668	323.88
1669	323.937
1670	323.996
1671	324.056
1672	324.118
1673	324.182
1674	324.248
1675	324.317
1676	324.389
1677	324.466
1678	324.55
1679	324.644
1680	324.753
1681	324.886
1682	325.052
1683	325.253
1684	325.46
1685	325.631
1686	325.766
1687	325.875
1688	325.966
1689	326.046
1690	326.121
1691	326.195
1692	326.272
1693	326.36
1694	326.47
1695	326.61
1696	326.772
1697	326.896
1698	326.973
1699	327.013
1700	327.023
1701	327.009
1702	326.972
1703	326.91
1704	326.818
1705	326.687
1706	326.498
1707	326.235
1708	325.899
1709	325.572
1710	325.312
1711	325.115
1712	324.962
1713	324.837
1714	324.731
1715	324.637
1716	324.551
1717	324.472
1718	324.397
1719	324.325
1720	324.257
1721	324.19
1722	324.126
1723	324.064
1724	324.004
1725	323.949
1726	323.9
1727	323.867
1728	323.681
1729	323.712
1730	323.756
1731	323.806
1732	323.86
1733	323.916
1734	323.973
1735	324.031
1736	324.09
1737	324.151
1738	324.214
1739	324.279
1740	324.347
1741	324.418
1742	324.494
1743	324.576
1744	324.667
1745	324.77
1746	324.886
1747	325.014
1748	325.143
1749	325.26
1750	325.361
1751	325.448
1752	325.525
1753	325.595
1754	325.66
1755	325.722
1756	325.785
1757	325.852
1758	325.924
1759	326.005
1760	326.087
1761	326.153
1762	326.197
1763	326.219
1764	326.222
1765	326.206
1766	326.174
1767	326.123
1768	326.051
1769	325.954
1770	325.826
1771	325.665
1772	325.477
1773	325.289
1774	325.123
1775	324.982
1776	324.862
1777	324.758
1778	324.666
1779	324.581
1780	324.502
1781	324.428
1782	324.358
1783	324.29
1784	324.224
1785	324.161
1786	324.099
1787	324.039
1788	323.981
1789	323.927
1790	323.88
1791	323.848
1792	323.665
1793	323.695
1794	323.738
1795	323.787
1796	323.839
1797	323.893
1798	323.949
1799	324.005
1800	324.062
1801	324.12
1802	324.18
1803	324.241
1804	324.305
1805	324.371
1806	324.44
1807	324.513
1808	324.59
1809	324.673
1810	324.762
1811	324.855
1812	324.948
1813	325.036
1814	325.115
1815	325.188
1816	325.254
1817	325.314
1818	325.371
1819	325.424
1820	325.476
1821	325.528
1822	325.579
1823	325.631
1824	325.678
1825	325.717
1826	325.742
1827	325.754
1828	325.751
1829	325.736
1830	325.707
1831	325.664
1832	325.607
1833	325.533
1834	325.442
1835	325.334
1836	325.213
1837	325.09
1838	324.974
1839	324.867
1840	324.771
1841	324.683
1842	324.601
1843	324.525
1844	324.453
1845	324.384
1846	324.318
1847	324.254
1848	324.192
1849	324.131
1850	324.071
1851	324.014
1852	323.958
1853	323.906
1854	323.86
1855	323.829
1856	323.649
1857	323.678
1858	323.72
1859	323.768
1860	323.818
1861	323.871
1862	323.924
1863	323.978
1864	324.033
1865	324.089
1866	324.145
1867	324.204
1868	324.263
1869	324.324
1870	324.387
1871	324.453
1872	324.521
1873	324.591
1874	324.664
1875	324.739
1876	324.812
1877	324.882
1878	324.949
1879	325.01
1880	325.067
1881	325.12
1882	325.17
1883	325.216
1884	325.259
1885	325.301
1886	325.34
1887	325.376
1888	325.407
1889	325.431
1890	325.446
1891	325.452
1892	325.447
1893	325.432
1894	325.406
1895	325.37
1896	325.323
1897	325.265
1898	325.196
1899	325.116
1900	325.03
1901	324.94
1902	324.852
1903	324.768
1904	324.687
1905	324.612
1906	324.539
1907	324.47
1908	324.404
1909	324.34
1910	324.278
1911	324.217
1912	324.158
1913	324.1
1914	324.043
1915	323.988
1916	323.934
1917	323.883
1918	323.839
1919	323.809
1920	323.632
1921	323.66
1922	323.701
1923	323.748
1924	323.797
1925	323.847
1926	323.899
1927	323.951
1928	324.003
1929	324.057
1930	324.111
1931	324.166
1932	324.222
1933	324.279
1934	324.337
1935	324.396
1936	324.457
1937	324.519
1938	324.582
1939	324.644
1940	324.706
1941	324.766
1942	324.822
1943	324.876
1944	324.926
1945	324.973
1946	325.016
1947	325.056
1948	325.094
1949	325.128
1950	325.159
1951	325.186
1952	325.208
1953	325.225
1954	325.234
1955	325.236
1956	325.23
1957	325.216
1958	325.193
1959	325.162
1960	325.123
1961	325.075
1962	325.02
1963	324.957
1964	324.89
1965	324.82
1966	324.749
1967	324.679
1968	324.61
1969	324.544
1970	324.479
1971	324.417
1972	324.356
1973	324.296
1974	324.238
1975	324.181
1976	324.124
1977	324.069
1978	324.015
1979	323.961
1980	323.909
1981	323.861
1982	323.818
1983	323.788
1984	323.615
1985	323.643
1986	323.682
1987	323.727
1988	323.775
1989	323.824
1990	323.873
1991	323.923
1992	323.974
1993	324.025
1994	324.076
1995	324.128
1996	324.181
1997	324.234
1998	324.288
1999	324.342
2000	324.397
2001	324.453
2002	324.508
2003	324.563
2004	324.617
2005	324.669
2006	324.719
2007	324.766
2008	324.811
2009	324.852
2010	324.89
2011	324.926
2012	324.958
2013	324.987
2014	325.013
2015	325.034
2016	325.052
2017	325.063
2018	325.07
2019	325.07
2020	325.063
2021	325.049
2022	325.029
2023	325.002
2024	324.969
2025	324.928
2026	324.882
2027	324.831
2028	324.776
2029	324.718
2030	324.658
2031	324.599
2032	324.539
2033	324.48
2034	324.422
2035	324.364
2036	324.308
2037	324.253
2038	324.198
2039	324.144
2040	324.091
2041	324.038
2042	323.986
2043	323.934
2044	323.885
2045	323.837
2046	323.796
2047	323.768
2048	323.598
2049	323.624
2050	323.663
2051	323.706
2052	323.752
2053	323.8
2054	323.847
2055	323.895
2056	323.944
2057	323.992
2058	324.041
2059	324.091
2060	324.14
2061	324.19
2062	324.24
2063	324.291
2064	324.341
2065	324.391
2066	324.441
2067	324.49
2068	324.539
2069	324.585
2070	324.629
2071	324.672
2072	324.711
2073	324.748
2074	324.783
2075	324.814
2076	324.842
2077	324.868
2078	324.889
2079	324.907
2080	324.921
2081	324.93
2082	324.934
2083	324.933
2084	324.926
2085	324.913
2086	324.895
2087	324.872
2088	324.842
2089	324.808
2090	324.768
2091	324.725
2092	324.678
2093	324.628
2094	324.577
2095	324.525
2096	324.472
2097	324.419
2098	324.366
2099	324.313
2100	324.261
2101	324.209
2102	324.158
2103	324.107
2104	324.057
2105	324.006
2106	323.957
2107	323.907
2108	323.859
2109	323.814
2110	323.774
2111	323.747
2112	323.58
2113	323.606
2114	323.643
2115	323.685
2116	323.73
2117	323.775
2118	323.821
2119	323.867
2120	323.914
2121	323.96
2122	324.007
2123	324.053
2124	324.1
2125	324.147
2126	324.194
2127	324.241
2128	324.287
2129	324.333
2130	324.379
2131	324.424
2132	324.467
2133	324.509
2134	324.549
2135	324.587
2136	324.623
2137	324.656
2138	324.687
2139	324.715
2140	324.74
2141	324.762
2142	324.781
